mem_mib,k,rep,call_idx,call_time_ms
1024,30,24,24,1238.048615
1024,30,24,25,1221.134643
1024,30,24,26,1211.539269
1024,30,24,27,1212.965978
1024,30,24,28,1209.020103
1024,30,24,29,1224.361354
1024,30,24,30,1240.657576
1024,30,25,1,1223.199747
1024,30,25,2,1209.470331
1024,30,25,3,1228.550452
1024,30,25,4,1238.161739
1024,30,25,5,1209.892347
1024,30,25,6,1232.478264
1024,30,25,7,1334.115787
1024,30,25,8,1229.418744
1024,30,25,9,1222.564997
1024,30,25,10,1243.438698
1024,30,25,11,1226.665140
1024,30,25,12,1209.289828
1024,30,25,13,1207.363384
1024,30,25,14,1206.921896
1024,30,25,15,1213.580259
1024,30,25,16,1223.292859
1024,30,25,17,1208.214409
1024,30,25,18,1225.183078
1024,30,25,19,1220.886046
1024,30,25,20,1278.149846
1024,30,25,21,1220.751652
1024,30,25,22,1207.091020
1024,30,25,23,1221.072306
1024,30,25,24,1219.942729
1024,30,25,25,1220.504823
1024,30,25,26,1225.970793
1024,30,25,27,1208.717196
1024,30,25,28,1228.000580
1024,30,25,29,1228.769170
1024,30,25,30,1220.244924
1024,30,26,1,1232.191439
1024,30,26,2,1228.102831
1024,30,26,3,1224.684659
1024,30,26,4,1222.770002
1024,30,26,5,1219.811190
1024,30,26,6,1222.651287
1024,30,26,7,1213.525077
1024,30,26,8,1228.834233
1024,30,26,9,1223.479060
1024,30,26,10,1222.948744
1024,30,26,11,1216.429202
1024,30,26,12,1207.942461
1024,30,26,13,1222.729823
1024,30,26,14,1214.988690
1024,30,26,15,1218.116079
1024,30,26,16,1212.360736
1024,30,26,17,1208.262491
1024,30,26,18,1221.564670
1024,30,26,19,1218.509996
1024,30,26,20,1225.429381
1024,30,26,21,1212.452395
1024,30,26,22,1223.096099
1024,30,26,23,1225.962390
1024,30,26,24,1225.277003
1024,30,26,25,1222.901074
1024,30,26,26,1213.890109
1024,30,26,27,1216.717828
1024,30,26,28,1224.562991
1024,30,26,29,1214.200225
1024,30,26,30,1224.523855
1024,30,27,1,1216.220489
1024,30,27,2,1224.096828
1024,30,27,3,1224.886448
1024,30,27,4,1229.462294
1024,30,27,5,1227.848002
1024,30,27,6,1220.032356
1024,30,27,7,1219.677076
1024,30,27,8,1208.501865
1024,30,27,9,1210.434364
1024,30,27,10,1231.997187
1024,30,27,11,1221.570625
1024,30,27,12,1222.977146
1024,30,27,13,1221.255430
1024,30,27,14,1230.997113
1024,30,27,15,1221.672637
1024,30,27,16,1233.504976
1024,30,27,17,1224.567009
1024,30,27,18,1222.488957
1024,30,27,19,1209.192549
1024,30,27,20,1224.477431
1024,30,27,21,1212.290930
1024,30,27,22,1216.396630
1024,30,27,23,1238.784670
1024,30,27,24,1222.314415
1024,30,27,25,1224.537273
1024,30,27,26,1227.833640
1024,30,27,27,1214.406296
1024,30,27,28,1210.582822
1024,30,27,29,1223.855366
1024,30,27,30,1244.198605
1024,30,28,1,1224.389727
1024,30,28,2,1221.083658
1024,30,28,3,1222.345284
1024,30,28,4,1235.815355
1024,30,28,5,1209.704943
1024,30,28,6,1222.476585
1024,30,28,7,1222.766695
1024,30,28,8,1223.414879
1024,30,28,9,1244.131097
1024,30,28,10,1226.778936
1024,30,28,11,1226.466222
1024,30,28,12,1211.400851
1024,30,28,13,1219.780840
1024,30,28,14,1210.944406
1024,30,28,15,1211.259942
1024,30,28,16,1210.689468
1024,30,28,17,1214.239691
1024,30,28,18,1212.159322
1024,30,28,19,1210.843334
1024,30,28,20,1240.523659
1024,30,28,21,1226.605997
1024,30,28,22,1224.641102
1024,30,28,23,1210.864052
1024,30,28,24,1212.053405
1024,30,28,25,1240.547157
1024,30,28,26,1207.497749
1024,30,28,27,1217.620363
1024,30,28,28,1223.560335
1024,30,28,29,1215.935267
1024,30,28,30,1209.672056
1024,30,29,1,1236.659243
1024,30,29,2,1222.424985
1024,30,29,3,1221.501972
1024,30,29,4,1239.359001
1024,30,29,5,1224.055383
1024,30,29,6,1223.751054
1024,30,29,7,1236.484112
1024,30,29,8,1210.777509
1024,30,29,9,1226.955127
1024,30,29,10,1211.145324
1024,30,29,11,1221.236690
1024,30,29,12,1227.113617
1024,30,29,13,1212.282049
1024,30,29,14,1240.433979
1024,30,29,15,1224.841871
1024,30,29,16,1226.791664
1024,30,29,17,1225.282033
1024,30,29,18,1223.340335
1024,30,29,19,1221.433960
1024,30,29,20,1210.908724
1024,30,29,21,1212.536973
1024,30,29,22,1209.734490
1024,30,29,23,1224.413601
1024,30,29,24,1221.918727
1024,30,29,25,1209.023564
1024,30,29,26,1240.239106
1024,30,29,27,1207.390598
1024,30,29,28,1233.640022
1024,30,29,29,1215.951051
1024,30,29,30,1214.110761
1024,30,30,1,1227.071427
1024,30,30,2,1209.423968
1024,30,30,3,1210.444583
1024,30,30,4,1210.821063
1024,30,30,5,1214.528131
1024,30,30,6,1211.011352
1024,30,30,7,1211.663554
1024,30,30,8,1212.262653
1024,30,30,9,1210.929345
1024,30,30,10,1224.089527
1024,30,30,11,1228.129134
1024,30,30,12,1224.591955
1024,30,30,13,1213.895740
1024,30,30,14,1225.648314
1024,30,30,15,1216.891016
1024,30,30,16,1230.918113
1024,30,30,17,1224.541961
1024,30,30,18,1215.616852
1024,30,30,19,1231.011696
1024,30,30,20,1218.087769
1024,30,30,21,1216.762057
1024,30,30,22,1216.921923
1024,30,30,23,1245.623603
1024,30,30,24,1215.994880
1024,30,30,25,1210.890819
1024,30,30,26,1230.918672
1024,30,30,27,1225.882734
1024,30,30,28,1219.479857
1024,30,30,29,1217.327223
1024,30,30,30,1236.326267
1024,30,31,1,1212.253819
1024,30,31,2,1226.538791
1024,30,31,3,1210.771359
1024,30,31,4,1225.025082
1024,30,31,5,1219.310391
1024,30,31,6,1222.058835
1024,30,31,7,1222.905140
1024,30,31,8,1223.381197
1024,30,31,9,1209.755752
1024,30,31,10,1224.761418
1024,30,31,11,1245.566233
1024,30,31,12,1312.726011
1024,30,31,13,1240.197840
1024,30,31,14,1210.690065
1024,30,31,15,1224.324375
1024,30,31,16,1238.834232
1024,30,31,17,1220.690624
1024,30,31,18,1223.201777
1024,30,31,19,1214.365112
1024,30,31,20,1208.311413
1024,30,31,21,1240.135695
1024,30,31,22,1207.108162
1024,30,31,23,1225.430660
1024,30,31,24,1281.892088
1024,30,31,25,1224.501742
1024,30,31,26,1243.984366
1024,30,31,27,1227.054978
1024,30,31,28,1302.505163
1024,30,31,29,1240.344421
1024,30,31,30,1236.125663
1024,30,32,1,1227.528387
1024,30,32,2,1209.603878
1024,30,32,3,1223.670571
1024,30,32,4,1375.454702
1024,30,32,5,1238.934051
1024,30,32,6,1219.166120
1024,30,32,7,1380.390988
1024,30,32,8,1220.879918
1024,30,32,9,1222.468117
1024,30,32,10,1238.031912
1024,30,32,11,1207.195605
1024,30,32,12,1207.249731
1024,30,32,13,1239.689947
1024,30,32,14,1222.708482
1024,30,32,15,1379.170645
1024,30,32,16,1224.980222
1024,30,32,17,1388.326380
1024,30,32,18,1217.863862
1024,30,32,19,1240.158731
1024,30,32,20,1221.383941
1024,30,32,21,1385.572028
1024,30,32,22,1224.098986
1024,30,32,23,1390.260329
1024,30,32,24,1212.472003
1024,30,32,25,1231.751194
1024,30,32,26,1221.262064
1024,30,32,27,1240.889651
1024,30,32,28,1223.497987
1024,30,32,29,1231.120363
1024,30,32,30,1207.289572
1024,30,33,1,1237.320142
1024,30,33,2,1238.107332
1024,30,33,3,1221.633376
1024,30,33,4,1235.583207
1024,30,33,5,1208.721960
1024,30,33,6,1217.898920
1024,30,33,7,1208.760351
1024,30,33,8,1244.489476
1024,30,33,9,1236.411115
1024,30,33,10,1210.394663
1024,30,33,11,1225.537500
1024,30,33,12,1229.292441
1024,30,33,13,1238.013331
1024,30,33,14,1243.165195
1024,30,33,15,1383.403679
1024,30,33,16,1225.552326
1024,30,33,17,1239.276480
1024,30,33,18,1226.080679
1024,30,33,19,1227.513249
1024,30,33,20,1231.099197
1024,30,33,21,1225.612007
1024,30,33,22,1240.342529
1024,30,33,23,1225.088973
1024,30,33,24,1238.604224
1024,30,33,25,1227.034722
1024,30,33,26,1384.592536
1024,30,33,27,1225.469488
1024,30,33,28,1234.572632
1024,30,33,29,1221.586154
1024,30,33,30,1225.659023
1024,30,34,1,1224.446791
1024,30,34,2,1230.450470
1024,30,34,3,1208.953864
1024,30,34,4,1209.134858
1024,30,34,5,1385.436480
1024,30,34,6,1229.372474
1024,30,34,7,1228.057648
1024,30,34,8,1224.056697
1024,30,34,9,1221.421896
1024,30,34,10,1213.354712
1024,30,34,11,1384.855958
1024,30,34,12,1219.733750
1024,30,34,13,1206.415383
1024,30,34,14,1249.763319
1024,30,34,15,1209.754611
1024,30,34,16,1226.503332
1024,30,34,17,1385.949921
1024,30,34,18,1220.908108
1024,30,34,19,1233.073233
1024,30,34,20,1210.332992
1024,30,34,21,1225.152247
1024,30,34,22,1232.076835
1024,30,34,23,1226.530793
1024,30,34,24,1212.875199
1024,30,34,25,1228.750525
1024,30,34,26,1227.292482
1024,30,34,27,1236.772964
1024,30,34,28,1219.828939
1024,30,34,29,1381.852609
1024,30,34,30,1228.547110
1024,30,35,1,1388.401486
1024,30,35,2,1206.514196
1024,30,35,3,1228.338957
1024,30,35,4,1386.716494
1024,30,35,5,1221.411522
1024,30,35,6,1235.219298
1024,30,35,7,1220.660186
1024,30,35,8,1218.003811
1024,30,35,9,1209.706800
1024,30,35,10,1216.547200
1024,30,35,11,1220.451254
1024,30,35,12,1220.721163
1024,30,35,13,1230.771705
1024,30,35,14,1222.143098
1024,30,35,15,1217.823800
1024,30,35,16,1221.816822
1024,30,35,17,1209.276718
1024,30,35,18,1210.444603
1024,30,35,19,1217.609454
1024,30,35,20,1217.013726
1024,30,35,21,1210.140735
1024,30,35,22,1208.793508
1024,30,35,23,1217.546982
1024,30,35,24,1222.124781
1024,30,35,25,1221.547022
1024,30,35,26,1213.466024
1024,30,35,27,1219.630068
1024,30,35,28,1215.701035
1024,30,35,29,1210.471598
1024,30,35,30,1223.234002
1024,30,36,1,1221.537110
1024,30,36,2,1221.845550
1024,30,36,3,1215.129363
1024,30,36,4,1215.639898
1024,30,36,5,1210.055821
1024,30,36,6,1213.517414
1024,30,36,7,1212.567320
1024,30,36,8,1219.553159
1024,30,36,9,1219.588546
1024,30,36,10,1209.093615
1024,30,36,11,1220.192459
1024,30,36,12,1215.792669
1024,30,36,13,1217.423520
1024,30,36,14,1216.497768
1024,30,36,15,1214.585742
1024,30,36,16,1219.682205
1024,30,36,17,1230.272253
1024,30,36,18,1224.851023
1024,30,36,19,1211.591439
1024,30,36,20,1217.803143
1024,30,36,21,1213.195441
1024,30,36,22,1211.074330
1024,30,36,23,1219.974244
1024,30,36,24,1219.423665
1024,30,36,25,1219.632919
1024,30,36,26,1209.490041
1024,30,36,27,1220.271831
1024,30,36,28,1222.441646
1024,30,36,29,1227.442110
1024,30,36,30,1217.519338
1024,30,37,1,1218.846006
1024,30,37,2,1221.614283
1024,30,37,3,1219.867733
1024,30,37,4,1213.904630
1024,30,37,5,1382.685212
1024,30,37,6,1214.238161
1024,30,37,7,1225.511470
1024,30,37,8,1224.630667
1024,30,37,9,1225.983008
1024,30,37,10,1227.363493
1024,30,37,11,1227.895430
1024,30,37,12,1216.173121
1024,30,37,13,1226.203632
1024,30,37,14,1218.133631
1024,30,37,15,1220.794550
1024,30,37,16,1229.326783
1024,30,37,17,1216.363344
1024,30,37,18,1394.932844
1024,30,37,19,1223.776394
1024,30,37,20,1220.996259
1024,30,37,21,1223.004670
1024,30,37,22,1221.467050
1024,30,37,23,1211.075264
1024,30,37,24,1227.440141
1024,30,37,25,1221.282661
1024,30,37,26,1209.860128
1024,30,37,27,1219.878830
1024,30,37,28,1220.157772
1024,30,37,29,1219.148756
1024,30,37,30,1223.369605
1024,30,38,1,1212.004042
1024,30,38,2,1222.766259
1024,30,38,3,1212.632185
1024,30,38,4,1212.951349
1024,30,38,5,1224.705379
1024,30,38,6,1210.845173
1024,30,38,7,1213.986124
1024,30,38,8,1219.667021
1024,30,38,9,1210.743623
1024,30,38,10,1211.297514
1024,30,38,11,1212.815461
1024,30,38,12,1208.192307
1024,30,38,13,1212.192308
1024,30,38,14,1210.049307
1024,30,38,15,1214.743779
1024,30,38,16,1209.380490
1024,30,38,17,1210.860300
1024,30,38,18,1211.792659
1024,30,38,19,1226.726368
1024,30,38,20,1220.631051
1024,30,38,21,1222.292726
1024,30,38,22,1222.865712
1024,30,38,23,1223.398114
1024,30,38,24,1225.905353
1024,30,38,25,1210.998967
1024,30,38,26,1209.402178
1024,30,38,27,1225.199024
1024,30,38,28,1221.003234
1024,30,38,29,1225.083584
1024,30,38,30,1210.324804
1024,30,39,1,1218.982608
1024,30,39,2,1219.632485
1024,30,39,3,1222.074325
1024,30,39,4,1209.778866
1024,30,39,5,1210.010768
1024,30,39,6,1225.870658
1024,30,39,7,1212.699272
1024,30,39,8,1211.118964
1024,30,39,9,1214.817623
1024,30,39,10,1216.075308
1024,30,39,11,1210.323660
1024,30,39,12,1220.660728
1024,30,39,13,1213.222066
1024,30,39,14,1214.318069
1024,30,39,15,1220.786504
1024,30,39,16,1215.111894
1024,30,39,17,1231.383827
1024,30,39,18,1213.387539
1024,30,39,19,1214.847469
1024,30,39,20,1209.354744
1024,30,39,21,1223.380568
1024,30,39,22,1222.318759
1024,30,39,23,1217.371354
1024,30,39,24,1224.888605
1024,30,39,25,1219.646277
1024,30,39,26,1223.254870
1024,30,39,27,1220.254318
1024,30,39,28,1215.535213
1024,30,39,29,1223.232655
1024,30,39,30,1215.892465
1024,30,40,1,1214.323712
1024,30,40,2,1218.380879
1024,30,40,3,1212.103503
1024,30,40,4,1214.453896
1024,30,40,5,1219.688039
1024,30,40,6,1214.177203
1024,30,40,7,1223.962946
1024,30,40,8,1214.937834
1024,30,40,9,1217.218226
1024,30,40,10,1212.769194
1024,30,40,11,1214.324727
1024,30,40,12,1219.414349
1024,30,40,13,1216.466019
1024,30,40,14,1212.289212
1024,30,40,15,1218.124162
1024,30,40,16,1216.263702
1024,30,40,17,1218.369863
1024,30,40,18,1219.148732
1024,30,40,19,1215.805872
1024,30,40,20,1214.387063
1024,30,40,21,1218.164859
1024,30,40,22,1229.230004
1024,30,40,23,1211.651834
1024,30,40,24,1216.397151
1024,30,40,25,1214.995339
1024,30,40,26,1217.062028
1024,30,40,27,1212.826986
1024,30,40,28,1214.384032
1024,30,40,29,1213.404158
1024,30,40,30,1216.555596
1024,30,41,1,1224.275761
1024,30,41,2,1223.414665
1024,30,41,3,1219.651814
1024,30,41,4,1213.897684
1024,30,41,5,1390.772843
1024,30,41,6,1388.035010
1024,30,41,7,1237.449545
1024,30,41,8,1229.580887
1024,30,41,9,1385.943534
1024,30,41,10,1209.652148
1024,30,41,11,1374.417773
1024,30,41,12,1226.546674
1024,30,41,13,1390.453020
1024,30,41,14,1212.855795
1024,30,41,15,1241.283954
1024,30,41,16,1225.838487
1024,30,41,17,1214.757425
1024,30,41,18,1241.373348
1024,30,41,19,1212.453464
1024,30,41,20,1230.052599
1024,30,41,21,1209.299874
1024,30,41,22,1218.327883
1024,30,41,23,1218.893496
1024,30,41,24,1224.032898
1024,30,41,25,1223.164876
1024,30,41,26,1240.035166
1024,30,41,27,1212.911331
1024,30,41,28,1224.904716
1024,30,41,29,1213.875032
1024,30,41,30,1225.064610
1024,30,42,1,1228.232387
1024,30,42,2,1222.016887
1024,30,42,3,1213.726258
1024,30,42,4,1389.045249
1024,30,42,5,1223.841036
1024,30,42,6,1223.245865
1024,30,42,7,1229.191973
1024,30,42,8,1211.054147
1024,30,42,9,1212.729952
1024,30,42,10,1400.427589
1024,30,42,11,1226.788373
1024,30,42,12,1331.268119
1024,30,42,13,1241.930778
1024,30,42,14,1383.003891
1024,30,42,15,1211.717713
1024,30,42,16,1226.159947
1024,30,42,17,1221.564668
1024,30,42,18,1223.668449
1024,30,42,19,1223.648486
1024,30,42,20,1225.203260
1024,30,42,21,1209.043371
1024,30,42,22,1222.968084
1024,30,42,23,1214.445993
1024,30,42,24,1219.894614
1024,30,42,25,1224.324464
1024,30,42,26,1210.255159
1024,30,42,27,1228.089809
1024,30,42,28,1228.304115
1024,30,42,29,1211.106207
1024,30,42,30,1215.843699
1024,30,43,1,1244.501833
1024,30,43,2,1213.442952
1024,30,43,3,1224.912589
1024,30,43,4,1214.330299
1024,30,43,5,1221.794215
1024,30,43,6,1249.013059
1024,30,43,7,1214.704585
1024,30,43,8,1225.328327
1024,30,43,9,1217.619468
1024,30,43,10,1227.954715
1024,30,43,11,1221.681351
1024,30,43,12,1226.012895
1024,30,43,13,1212.489937
1024,30,43,14,1226.564057
1024,30,43,15,1223.106686
1024,30,43,16,1228.945683
1024,30,43,17,1213.559859
1024,30,43,18,1229.506660
1024,30,43,19,1224.002012
1024,30,43,20,1217.218919
1024,30,43,21,1216.639845
1024,30,43,22,1233.441660
1024,30,43,23,1226.272478
1024,30,43,24,1240.893515
1024,30,43,25,1218.849709
1024,30,43,26,1223.467491
1024,30,43,27,1218.085358
1024,30,43,28,1226.806617
1024,30,43,29,1240.695630
1024,30,43,30,1224.139368
1024,30,44,1,1231.533855
1024,30,44,2,1225.014270
1024,30,44,3,1222.364774
1024,30,44,4,1229.468413
1024,30,44,5,1237.048154
1024,30,44,6,1230.792328
1024,30,44,7,1233.020782
1024,30,44,8,1223.696631
1024,30,44,9,1233.258215
1024,30,44,10,1229.913981
1024,30,44,11,1231.206841
1024,30,44,12,1221.205492
1024,30,44,13,1228.955347
1024,30,44,14,1223.792498
1024,30,44,15,1245.105757
1024,30,44,16,1225.947348
1024,30,44,17,1228.159064
1024,30,44,18,1227.286350
1024,30,44,19,1216.672661
1024,30,44,20,1222.088137
1024,30,44,21,1233.357845
1024,30,44,22,1224.382284
1024,30,44,23,1243.908310
1024,30,44,24,1216.833012
1024,30,44,25,1240.553459
1024,30,44,26,1217.361550
1024,30,44,27,1226.428898
1024,30,44,28,1243.427571
1024,30,44,29,1215.020957
1024,30,44,30,1232.571710
1024,30,45,1,1223.403404
1024,30,45,2,1226.987778
1024,30,45,3,1227.063976
1024,30,45,4,1235.325449
1024,30,45,5,1220.681338
1024,30,45,6,1224.973849
1024,30,45,7,1216.130111
1024,30,45,8,1233.343387
1024,30,45,9,1221.162087
1024,30,45,10,1219.094291
1024,30,45,11,1216.538642
1024,30,45,12,1225.634490
1024,30,45,13,1382.893737
1024,30,45,14,1241.505500
1024,30,45,15,1221.068637
1024,30,45,16,1246.141674
1024,30,45,17,1210.066931
1024,30,45,18,1210.135974
1024,30,45,19,1222.919861
1024,30,45,20,1227.631960
1024,30,45,21,1236.814124
1024,30,45,22,1222.990432
1024,30,45,23,1208.161351
1024,30,45,24,1238.306953
1024,30,45,25,1241.699152
1024,30,45,26,1221.311448
1024,30,45,27,1226.155640
1024,30,45,28,1212.304153
1024,30,45,29,1245.554594
1024,30,45,30,1223.256776
1024,30,46,1,1233.605458
1024,30,46,2,1222.396977
1024,30,46,3,1228.432820
1024,30,46,4,1219.769431
1024,30,46,5,1226.792409
1024,30,46,6,1209.508952
1024,30,46,7,1231.769293
1024,30,46,8,1226.120888
1024,30,46,9,1212.418628
1024,30,46,10,1228.468287
1024,30,46,11,1227.564914
1024,30,46,12,1235.472784
1024,30,46,13,1225.344532
1024,30,46,14,1223.092362
1024,30,46,15,1231.710459
1024,30,46,16,1248.588833
1024,30,46,17,1209.230486
1024,30,46,18,1234.896739
1024,30,46,19,1241.881755
1024,30,46,20,1220.693755
1024,30,46,21,1225.349833
1024,30,46,22,1211.143294
1024,30,46,23,1240.924325
1024,30,46,24,1243.790560
1024,30,46,25,1227.580615
1024,30,46,26,1216.844624
1024,30,46,27,1234.670673
1024,30,46,28,1229.353259
1024,30,46,29,1225.665747
1024,30,46,30,1216.188576
1024,30,47,1,1216.566404
1024,30,47,2,1229.294068
1024,30,47,3,1233.511583
1024,30,47,4,1210.894034
1024,30,47,5,1237.853702
1024,30,47,6,1216.997703
1024,30,47,7,1241.367833
1024,30,47,8,1213.166348
1024,30,47,9,1214.207561
1024,30,47,10,1225.480998
1024,30,47,11,1239.667832
1024,30,47,12,1224.322669
1024,30,47,13,1209.536397
1024,30,47,14,1247.969465
1024,30,47,15,1225.700808
1024,30,47,16,1212.725702
1024,30,47,17,1223.552267
1024,30,47,18,1210.274510
1024,30,47,19,1241.017711
1024,30,47,20,1225.746717
1024,30,47,21,1238.280212
1024,30,47,22,1210.600481
1024,30,47,23,1215.674749
1024,30,47,24,1209.439310
1024,30,47,25,1218.066980
1024,30,47,26,1226.685506
1024,30,47,27,1226.286242
1024,30,47,28,1211.500483
1024,30,47,29,1226.179637
1024,30,47,30,1213.873360
1024,30,48,1,1249.835217
1024,30,48,2,1211.158905
1024,30,48,3,1216.182807
1024,30,48,4,1215.121687
1024,30,48,5,1221.495613
1024,30,48,6,1392.642689
1024,30,48,7,1206.706936
1024,30,48,8,1215.769540
1024,30,48,9,1210.417205
1024,30,48,10,1209.027163
1024,30,48,11,1241.725653
1024,30,48,12,1223.173534
1024,30,48,13,1222.749799
1024,30,48,14,1214.520018
1024,30,48,15,1212.957524
1024,30,48,16,1225.758443
1024,30,48,17,1209.558628
1024,30,48,18,1219.865470
1024,30,48,19,1211.323682
1024,30,48,20,1239.137347
1024,30,48,21,1209.339468
1024,30,48,22,1212.335981
1024,30,48,23,1209.338900
1024,30,48,24,1214.259204
1024,30,48,25,1213.364952
1024,30,48,26,1231.010354
1024,30,48,27,1212.311610
1024,30,48,28,1224.147529
1024,30,48,29,1212.785856
1024,30,48,30,1211.448886
1024,30,49,1,1211.386233
1024,30,49,2,1210.006364
1024,30,49,3,1218.825015
1024,30,49,4,1227.884177
1024,30,49,5,1212.876897
1024,30,49,6,1214.110789
1024,30,49,7,1222.049870
1024,30,49,8,1214.536575
1024,30,49,9,1212.737711
1024,30,49,10,1222.306807
1024,30,49,11,1213.281042
1024,30,49,12,1215.248653
1024,30,49,13,1212.909661
1024,30,49,14,1221.744811
1024,30,49,15,1210.021962
1024,30,49,16,1226.242050
1024,30,49,17,1213.771220
1024,30,49,18,1219.944539
1024,30,49,19,1211.390705
1024,30,49,20,1222.307096
1024,30,49,21,1217.182067
1024,30,49,22,1209.805183
1024,30,49,23,1276.923758
1024,30,49,24,1223.427544
1024,30,49,25,1214.065385
1024,30,49,26,1209.101711
1024,30,49,27,1218.445503
1024,30,49,28,1206.649749
1024,30,49,29,1212.292613
1024,30,49,30,1221.057809
1024,30,50,1,1405.690751
1024,30,50,2,1225.495686
1024,30,50,3,1225.574968
1024,30,50,4,1223.991477
1024,30,50,5,1215.706396
1024,30,50,6,1212.297752
1024,30,50,7,1208.237866
1024,30,50,8,1216.575296
1024,30,50,9,1215.495243
1024,30,50,10,1212.859106
1024,30,50,11,1205.955485
1024,30,50,12,1210.713176
1024,30,50,13,1217.793675
1024,30,50,14,1220.705882
1024,30,50,15,1214.052750
1024,30,50,16,1215.582198
1024,30,50,17,1223.940174
1024,30,50,18,1224.768027
1024,30,50,19,1220.889814
1024,30,50,20,1226.305655
1024,30,50,21,1221.474080
1024,30,50,22,1216.030753
1024,30,50,23,1230.193122
1024,30,50,24,1220.295752
1024,30,50,25,1220.381058
1024,30,50,26,1231.794892
1024,30,50,27,1228.289767
1024,30,50,28,1244.072476
1024,30,50,29,1216.302043
1024,30,50,30,1220.432211
1024,60,1,1,1239.653925
1024,60,1,2,1220.043615
1024,60,1,3,1224.185288
1024,60,1,4,1219.334143
1024,60,1,5,1227.150934
1024,60,1,6,1213.798412
1024,60,1,7,1224.610821
1024,60,1,8,1211.114878
1024,60,1,9,1212.266000
1024,60,1,10,1215.765103
1024,60,1,11,1221.174895
1024,60,1,12,1226.341019
1024,60,1,13,1210.687249
1024,60,1,14,1212.944376
1024,60,1,15,1221.515179
1024,60,1,16,1221.877918
1024,60,1,17,1210.531945
1024,60,1,18,1211.676422
1024,60,1,19,1236.900798
1024,60,1,20,1212.113753
1024,60,1,21,1212.756217
1024,60,1,22,1211.833752
1024,60,1,23,1226.944315
1024,60,1,24,1212.637094
1024,60,1,25,1217.872104
1024,60,1,26,1219.046273
1024,60,1,27,1233.025254
1024,60,1,28,1214.238523
1024,60,1,29,1211.544587
1024,60,1,30,1211.827711
1024,60,1,31,1212.824616
1024,60,1,32,1226.782761
1024,60,1,33,1225.186401
1024,60,1,34,1224.040971
1024,60,1,35,1225.593300
1024,60,1,36,1230.900023
1024,60,1,37,1222.680791
1024,60,1,38,1214.380170
1024,60,1,39,1224.197131
1024,60,1,40,1226.869426
1024,60,1,41,1230.195225
1024,60,1,42,1224.425522
1024,60,1,43,1224.661498
1024,60,1,44,1214.813783
1024,60,1,45,1208.474644
1024,60,1,46,1222.646765
1024,60,1,47,1221.163947
1024,60,1,48,1210.984988
1024,60,1,49,1216.099557
1024,60,1,50,1209.607094
1024,60,1,51,1227.222413
1024,60,1,52,1211.559359
1024,60,1,53,1212.766302
1024,60,1,54,1227.277161
1024,60,1,55,1225.192046
1024,60,1,56,1235.201064
1024,60,1,57,1227.425718
1024,60,1,58,1229.708615
1024,60,1,59,1225.062386
1024,60,1,60,1212.360657
1024,60,2,1,1229.392656
1024,60,2,2,1228.966880
1024,60,2,3,1211.895320
1024,60,2,4,1228.993961
1024,60,2,5,1229.946146
1024,60,2,6,1215.993769
1024,60,2,7,1213.306963
1024,60,2,8,1223.379237
1024,60,2,9,1211.919819
1024,60,2,10,1225.310621
1024,60,2,11,1214.102443
1024,60,2,12,1223.267827
1024,60,2,13,1225.579159
1024,60,2,14,1223.610538
1024,60,2,15,1211.498070
1024,60,2,16,1225.781446
1024,60,2,17,1228.113996
1024,60,2,18,1228.717292
1024,60,2,19,1224.528740
1024,60,2,20,1211.100928
1024,60,2,21,1215.049986
1024,60,2,22,1225.593712
1024,60,2,23,1227.254485
1024,60,2,24,1216.097856
1024,60,2,25,1213.202330
1024,60,2,26,1223.470479
1024,60,2,27,1214.279693
1024,60,2,28,1220.803821
1024,60,2,29,1211.818453
1024,60,2,30,1217.476739
1024,60,2,31,1215.034393
1024,60,2,32,1221.476322
1024,60,2,33,1225.993909
1024,60,2,34,1220.960404
1024,60,2,35,1215.902276
1024,60,2,36,1212.122744
1024,60,2,37,1210.129272
1024,60,2,38,1211.338369
1024,60,2,39,1213.550897
1024,60,2,40,1211.677727
1024,60,2,41,1216.051243
1024,60,2,42,1220.355026
1024,60,2,43,1222.173531
1024,60,2,44,1219.639972
1024,60,2,45,1225.615925
1024,60,2,46,1230.070619
1024,60,2,47,1222.883388
1024,60,2,48,1210.970145
1024,60,2,49,1208.966022
1024,60,2,50,1220.662545
1024,60,2,51,1226.971699
1024,60,2,52,1222.555053
1024,60,2,53,1203.375077
1024,60,2,54,1221.212731
1024,60,2,55,1209.660700
1024,60,2,56,1221.957806
1024,60,2,57,1220.225860
1024,60,2,58,1206.336550
1024,60,2,59,1224.354509
1024,60,2,60,1219.853425
1024,60,3,1,1212.295222
1024,60,3,2,1214.373470
1024,60,3,3,1214.398191
1024,60,3,4,1226.628344
1024,60,3,5,1211.237664
1024,60,3,6,1226.845844
1024,60,3,7,1213.152191
1024,60,3,8,1223.444105
1024,60,3,9,1225.926876
1024,60,3,10,1214.209119
1024,60,3,11,1217.872388
1024,60,3,12,1213.645504
1024,60,3,13,1218.541036
1024,60,3,14,1212.835051
1024,60,3,15,1228.056952
1024,60,3,16,1236.969804
1024,60,3,17,1226.784195
1024,60,3,18,1270.115879
1024,60,3,19,1224.866620
1024,60,3,20,1229.618425
1024,60,3,21,1218.238311
1024,60,3,22,1224.596123
1024,60,3,23,1211.464902
1024,60,3,24,1215.675231
