k,rep,call_idx,call_time_ms
30,46,20,1202.863611
30,46,21,1215.960724
30,46,22,1377.936607
30,46,23,1210.033765
30,46,24,1207.529537
30,46,25,1371.860460
30,46,26,1207.956535
30,46,27,1376.812525
30,46,28,1215.633850
30,46,29,1208.828839
30,46,30,1206.598778
30,47,1,1217.913957
30,47,2,1208.303260
30,47,3,1216.597078
30,47,4,1212.333370
30,47,5,1218.013595
30,47,6,1203.053871
30,47,7,1205.719072
30,47,8,1371.716055
30,47,9,1205.925945
30,47,10,1209.608071
30,47,11,1374.704425
30,47,12,1201.747221
30,47,13,1221.316777
30,47,14,1213.142721
30,47,15,1210.655185
30,47,16,1374.458387
30,47,17,1377.184585
30,47,18,1214.695046
30,47,19,1202.299837
30,47,20,1373.105467
30,47,21,1207.716616
30,47,22,1207.347658
30,47,23,1206.761514
30,47,24,1215.289171
30,47,25,1207.661217
30,47,26,1213.955490
30,47,27,1206.271769
30,47,28,1384.444908
30,47,29,1216.522625
30,47,30,1225.557910
30,48,1,1207.923476
30,48,2,1217.267904
30,48,3,1232.155963
30,48,4,1204.116431
30,48,5,1220.017022
30,48,6,1219.036866
30,48,7,1207.532910
30,48,8,1223.752444
30,48,9,1210.318527
30,48,10,1204.211521
30,48,11,1209.297835
30,48,12,1218.246805
30,48,13,1206.614458
30,48,14,1222.445020
30,48,15,1218.479422
30,48,16,1210.072296
30,48,17,1222.446375
30,48,18,1223.599712
30,48,19,1214.511224
30,48,20,1210.759177
30,48,21,1213.632488
30,48,22,1221.328682
30,48,23,1217.101474
30,48,24,1208.311658
30,48,25,1231.666910
30,48,26,1216.091462
30,48,27,1204.445966
30,48,28,1223.792100
30,48,29,1208.512532
30,48,30,1211.942241
30,49,1,1219.078206
30,49,2,1214.682167
30,49,3,1221.132690
30,49,4,1366.794288
30,49,5,1215.045006
30,49,6,1368.682583
30,49,7,1381.476656
30,49,8,1205.207211
30,49,9,1213.233779
30,49,10,1207.286834
30,49,11,1209.268060
30,49,12,1205.546448
30,49,13,1210.449163
30,49,14,1203.492927
30,49,15,1218.582756
30,49,16,1208.022879
30,49,17,1212.164801
30,49,18,1216.102899
30,49,19,1205.216697
30,49,20,1370.308128
30,49,21,1209.212526
30,49,22,1210.801460
30,49,23,1217.200636
30,49,24,1220.394659
30,49,25,1207.557498
30,49,26,1207.542620
30,49,27,1375.589882
30,49,28,1210.857251
30,49,29,1214.950828
30,49,30,1214.702373
30,50,1,1217.520634
30,50,2,1209.192098
30,50,3,1216.512849
30,50,4,1204.949996
30,50,5,1217.547256
30,50,6,1219.180305
30,50,7,1203.569388
30,50,8,1214.156716
30,50,9,1388.199362
30,50,10,1209.151475
30,50,11,1204.619332
30,50,12,1365.213907
30,50,13,1206.558504
30,50,14,1226.686236
30,50,15,1208.724789
30,50,16,1217.663396
30,50,17,1201.188577
30,50,18,1370.505435
30,50,19,1203.824106
30,50,20,1213.198508
30,50,21,1223.320067
30,50,22,1203.273153
30,50,23,1228.478352
30,50,24,1254.437810
30,50,25,1394.413885
30,50,26,1401.802375
30,50,27,1398.350171
30,50,28,1398.307188
30,50,29,1388.936787
30,50,30,1257.237636
60,1,1,1221.976430
60,1,2,1374.188670
60,1,3,1216.806802
60,1,4,1208.042614
60,1,5,1207.315259
60,1,6,1205.617155
60,1,7,1202.904102
60,1,8,1221.286491
60,1,9,1205.411155
60,1,10,1209.674790
60,1,11,1371.586314
60,1,12,1218.696443
60,1,13,1375.331985
60,1,14,1372.240667
60,1,15,1377.129544
60,1,16,1379.393748
60,1,17,1211.341242
60,1,18,1216.141073
60,1,19,1218.545249
60,1,20,1229.104119
60,1,21,1388.886350
60,1,22,1210.748784
60,1,23,1216.471288
60,1,24,1220.095931
60,1,25,1391.202438
60,1,26,1210.836985
60,1,27,1207.555483
60,1,28,1400.629554
60,1,29,1213.124526
60,1,30,1394.719971
60,1,31,1211.252064
60,1,32,1382.940663
60,1,33,1212.866797
60,1,34,1210.589558
60,1,35,1385.250671
60,1,36,1212.589623
60,1,37,1210.857315
60,1,38,1373.641978
60,1,39,1376.219313
60,1,40,1210.991166
60,1,41,1218.593796
60,1,42,1374.172078
60,1,43,1212.581440
60,1,44,1389.884183
60,1,45,1213.737494
60,1,46,1374.291443
60,1,47,1219.775588
60,1,48,1219.504439
60,1,49,1378.398340
60,1,50,1210.771922
60,1,51,1211.935890
60,1,52,1219.453053
60,1,53,1218.998031
60,1,54,1388.293988
60,1,55,1210.838637
60,1,56,1219.415098
60,1,57,1374.230311
60,1,58,1385.920846
60,1,59,1216.200975
60,1,60,1389.414448
60,2,1,1210.906524
60,2,2,1213.558842
60,2,3,1375.753352
60,2,4,1375.627213
60,2,5,1372.985894
60,2,6,1385.981107
60,2,7,1214.630253
60,2,8,1217.156756
60,2,9,1214.859031
60,2,10,1213.361015
60,2,11,1382.126319
60,2,12,1220.214289
60,2,13,1212.203784
60,2,14,1377.682559
60,2,15,1217.113256
60,2,16,1381.691257
60,2,17,1218.480591
60,2,18,1383.820317
60,2,19,1218.293346
60,2,20,1221.075167
60,2,21,1215.105194
60,2,22,1228.114076
60,2,23,1380.743492
60,2,24,1220.112767
60,2,25,1214.806760
60,2,26,1215.381683
60,2,27,1215.684965
60,2,28,1218.701739
60,2,29,1377.659997
60,2,30,1212.790135
60,2,31,1215.198418
60,2,32,1217.768068
60,2,33,1217.818806
60,2,34,1208.374285
60,2,35,1207.157954
60,2,36,1406.098282
60,2,37,1370.682643
60,2,38,1204.363835
60,2,39,1214.386173
60,2,40,1212.716192
60,2,41,1381.625053
60,2,42,1212.190660
60,2,43,1216.841627
60,2,44,1221.902977
60,2,45,1376.681478
60,2,46,1215.590756
60,2,47,1216.422587
60,2,48,1218.857940
60,2,49,1211.312626
60,2,50,1216.608212
60,2,51,1214.825554
60,2,52,1216.627858
60,2,53,1219.241501
60,2,54,1210.079402
60,2,55,1218.707175
60,2,56,1222.967737
60,2,57,1220.051816
60,2,58,1378.942998
60,2,59,1215.350504
60,2,60,1390.583825
60,3,1,1379.893814
60,3,2,1211.807509
60,3,3,1376.377141
60,3,4,1215.160634
60,3,5,1220.730858
60,3,6,1385.911883
60,3,7,1228.113860
60,3,8,1223.049228
60,3,9,1374.926357
60,3,10,1217.420846
60,3,11,1220.773500
60,3,12,1377.681359
60,3,13,1222.250792
60,3,14,1215.796469
60,3,15,1370.161385
60,3,16,1213.757295
60,3,17,1382.746582
60,3,18,1369.427658
60,3,19,1208.953902
60,3,20,1383.895758
60,3,21,1209.974556
60,3,22,1213.987877
60,3,23,1219.385729
60,3,24,1210.477260
60,3,25,1218.561749
60,3,26,1212.135910
60,3,27,1215.806470
60,3,28,1216.517193
60,3,29,1214.137623
60,3,30,1207.086270
60,3,31,1212.925440
60,3,32,1383.725703
60,3,33,1216.801714
60,3,34,1214.121151
60,3,35,1390.558022
60,3,36,1373.033968
60,3,37,1218.486358
60,3,38,1368.978723
60,3,39,1216.550278
60,3,40,1211.814939
60,3,41,1212.704782
60,3,42,1210.639104
60,3,43,1371.606374
60,3,44,1216.468316
60,3,45,1372.591867
60,3,46,1215.360384
60,3,47,1346.668005
60,3,48,1291.498150
60,3,49,1269.273385
60,3,50,1366.537736
60,3,51,1213.419709
60,3,52,1225.595964
60,3,53,1370.067569
60,3,54,1210.337945
60,3,55,1213.686833
60,3,56,1218.448043
60,3,57,1371.439755
60,3,58,1213.482789
60,3,59,1214.331304
60,3,60,1215.236403
60,4,1,1207.833585
60,4,2,1212.430579
60,4,3,1211.506851
60,4,4,1216.104373
60,4,5,1217.182237
60,4,6,1207.371365
60,4,7,1216.785670
60,4,8,1373.555701
60,4,9,1210.766993
60,4,10,1381.537255
60,4,11,1211.419278
60,4,12,1216.758058
60,4,13,1385.144554
60,4,14,1212.477025
60,4,15,1213.463982
60,4,16,1211.136133
60,4,17,1383.767809
60,4,18,1209.402450
60,4,19,1215.920815
60,4,20,1214.789294
60,4,21,1218.239880
60,4,22,1386.823336
60,4,23,1214.301383
60,4,24,1372.131027
60,4,25,1218.645090
60,4,26,1322.919760
60,4,27,1215.850202
60,4,28,1376.893779
60,4,29,1219.802620
60,4,30,1214.110735
60,4,31,1218.555655
60,4,32,1377.137211
60,4,33,1212.312815
60,4,34,1215.279347
60,4,35,1206.137020
60,4,36,1207.161048
60,4,37,1210.901441
60,4,38,1218.454139
60,4,39,1384.950788
60,4,40,1209.124050
60,4,41,1213.609858
60,4,42,1213.581017
60,4,43,1212.259357
60,4,44,1225.322722
60,4,45,1212.324166
60,4,46,1212.461748
60,4,47,1383.690528
60,4,48,1210.504451
60,4,49,1215.308837
60,4,50,1214.673015
60,4,51,1209.708306
60,4,52,1211.344889
60,4,53,1212.465661
60,4,54,1386.988486
60,4,55,1208.474533
60,4,56,1210.761166
60,4,57,1212.919747
60,4,58,1217.840877
60,4,59,1213.467387
60,4,60,1382.521770
60,5,1,1216.197204
60,5,2,1386.047223
60,5,3,1382.880399
60,5,4,1211.426487
60,5,5,1215.833862
60,5,6,1382.394893
60,5,7,1224.938849
60,5,8,1210.085278
60,5,9,1212.199104
60,5,10,1375.889439
60,5,11,1376.033748
60,5,12,1212.982118
60,5,13,1381.073498
60,5,14,1215.745917
60,5,15,1384.809000
60,5,16,1395.161719
60,5,17,1205.065451
60,5,18,1212.307700
60,5,19,1209.608449
60,5,20,1210.025273
60,5,21,1379.841715
60,5,22,1217.240414
60,5,23,1379.962937
60,5,24,1376.446191
60,5,25,1215.682942
60,5,26,1215.564951
60,5,27,1379.383132
60,5,28,1213.836221
60,5,29,1214.647152
60,5,30,1211.253862
60,5,31,1381.632535
60,5,32,1215.415113
60,5,33,1217.596499
60,5,34,1221.569322
60,5,35,1216.431549
60,5,36,1388.078809
60,5,37,1380.694271
60,5,38,1378.808677
60,5,39,1210.344503
60,5,40,1208.674505
60,5,41,1212.549083
60,5,42,1215.458592
60,5,43,1211.008403
60,5,44,1380.673641
60,5,45,1215.990668
60,5,46,1214.789044
60,5,47,1205.760182
60,5,48,1209.427202
60,5,49,1214.932641
60,5,50,1219.071033
60,5,51,1226.626909
60,5,52,1208.992627
60,5,53,1379.029755
60,5,54,1214.084513
60,5,55,1205.066090
60,5,56,1375.166994
60,5,57,1380.419960
60,5,58,1376.166425
60,5,59,1380.936383
60,5,60,1211.297037
60,6,1,1379.406307
60,6,2,1214.370485
60,6,3,1210.034248
60,6,4,1209.763993
60,6,5,1215.777125
60,6,6,1213.317181
60,6,7,1379.836604
60,6,8,1207.450572
60,6,9,1213.378298
60,6,10,1213.112511
60,6,11,1210.148871
60,6,12,1209.400112
60,6,13,1218.044898
60,6,14,1217.568479
60,6,15,1209.296918
60,6,16,1213.595560
60,6,17,1378.169077
60,6,18,1226.495380
60,6,19,1379.815143
60,6,20,1216.247106
60,6,21,1382.616262
60,6,22,1211.387470
60,6,23,1214.182575
60,6,24,1378.037800
60,6,25,1375.231520
60,6,26,1221.483379
60,6,27,1217.909239
60,6,28,1219.999125
60,6,29,1217.618528
60,6,30,1220.342308
60,6,31,1216.744892
60,6,32,1374.069244
60,6,33,1376.665510
60,6,34,1387.913484
60,6,35,1373.833455
60,6,36,1373.815104
60,6,37,1209.951268
60,6,38,1215.270202
60,6,39,1210.420463
60,6,40,1206.847599
60,6,41,1208.942733
60,6,42,1218.144363
60,6,43,1373.485257
60,6,44,1215.191672
60,6,45,1213.473889
60,6,46,1376.613538
60,6,47,1202.990085
60,6,48,1338.637980
60,6,49,1214.041066
60,6,50,1387.005447
60,6,51,1369.792376
60,6,52,1217.110989
60,6,53,1215.955369
60,6,54,1376.809375
60,6,55,1370.282289
60,6,56,1370.887687
60,6,57,1381.025772
60,6,58,1385.742726
60,6,59,1369.240380
60,6,60,1380.313555
60,7,1,1207.908796
60,7,2,1217.305116
60,7,3,1370.450280
60,7,4,1214.088373
60,7,5,1371.004787
60,7,6,1372.007907
60,7,7,1366.505102
60,7,8,1210.002366
60,7,9,1384.290526
60,7,10,1212.628502
60,7,11,1213.746123
60,7,12,1217.081466
60,7,13,1373.528709
60,7,14,1214.231945
60,7,15,1205.899940
60,7,16,1380.490730
60,7,17,1216.506536
60,7,18,1377.237989
60,7,19,1219.015124
60,7,20,1380.259344
60,7,21,1216.833529
60,7,22,1380.357589
60,7,23,1384.259026
60,7,24,1214.402359
60,7,25,1216.061273
60,7,26,1381.076908
60,7,27,1217.850909
60,7,28,1209.382540
60,7,29,1402.655889
60,7,30,1392.136406
60,7,31,1388.254063
60,7,32,1216.513917
60,7,33,1391.360731
60,7,34,1374.688733
60,7,35,1372.918225
60,7,36,1384.699065
60,7,37,1389.666997
60,7,38,1214.902846
60,7,39,1219.846072
60,7,40,1210.416154
60,7,41,1389.552258
60,7,42,1372.325441
60,7,43,1388.004119
60,7,44,1215.856879
60,7,45,1388.357133
60,7,46,1216.028196
60,7,47,1215.173007
60,7,48,1387.781861
60,7,49,1218.898994
60,7,50,1214.107726
60,7,51,1207.908367
60,7,52,1220.032001
60,7,53,1218.583453
60,7,54,1385.177956
60,7,55,1217.149605
60,7,56,1377.415687
60,7,57,1216.307433
60,7,58,1219.460903
60,7,59,1386.616669
60,7,60,1219.381504
60,8,1,1223.600703
60,8,2,1374.649674
60,8,3,1382.254401
60,8,4,1212.448145
60,8,5,1219.479030
60,8,6,1390.925251
60,8,7,1216.111248
60,8,8,1218.213556
60,8,9,1217.197775
60,8,10,1214.857394
60,8,11,1385.863914
60,8,12,1230.101639
60,8,13,1379.547858
60,8,14,1216.551832
60,8,15,1387.349645
60,8,16,1376.896744
60,8,17,1216.010346
60,8,18,1215.046588
60,8,19,1217.431732
60,8,20,1379.798344
60,8,21,1216.489580
60,8,22,1391.368165
60,8,23,1387.825039
60,8,24,1221.810962
60,8,25,1213.426824
60,8,26,1378.089278
60,8,27,1376.303062
60,8,28,1217.296101
60,8,29,1386.922857
60,8,30,1212.758283
60,8,31,1214.994230
60,8,32,1393.032576
60,8,33,1383.482609
60,8,34,1382.728951
60,8,35,1218.567570
60,8,36,1375.549679
60,8,37,1389.581937
60,8,38,1212.936558
60,8,39,1214.610066
60,8,40,1376.549913
60,8,41,1211.770104
60,8,42,1221.209398
60,8,43,1376.696245
60,8,44,1218.573862
60,8,45,1212.763413
60,8,46,1397.310227
60,8,47,1218.877934
60,8,48,1215.317604
60,8,49,1217.003722
60,8,50,1211.502739
60,8,51,1213.744854
60,8,52,1219.329800
60,8,53,1212.607796
60,8,54,1212.999992
60,8,55,1381.872512
60,8,56,1395.302321
60,8,57,1221.931971
60,8,58,1211.289962
60,8,59,1395.742951
60,8,60,1394.270926
60,9,1,1211.625167
60,9,2,1392.631951
60,9,3,1217.499809
60,9,4,1223.835791
60,9,5,1212.752752
60,9,6,1213.732217
60,9,7,1214.752687
60,9,8,1215.252526
60,9,9,1374.573821
60,9,10,1216.323180
60,9,11,1393.989903
60,9,12,1393.729324
60,9,13,1208.871616
60,9,14,1211.320193
60,9,15,1215.407754
60,9,16,1214.140238
60,9,17,1210.505950
60,9,18,1209.504006
60,9,19,1225.617392
60,9,20,1211.997077
60,9,21,1383.340577
60,9,22,1223.369432
60,9,23,1212.691434
60,9,24,1213.229500
60,9,25,1214.372789
60,9,26,1209.087288
60,9,27,1221.541190
60,9,28,1216.412110
60,9,29,1381.406776
60,9,30,1221.076622
60,9,31,1378.579653
60,9,32,1217.449171
60,9,33,1219.262844
60,9,34,1221.127368
60,9,35,1222.310131
60,9,36,1237.542168
60,9,37,1215.675894
60,9,38,1220.991926
60,9,39,1220.887180
60,9,40,1220.215840
60,9,41,1224.027387
60,9,42,1228.544676
60,9,43,1213.414842
60,9,44,1384.064447
60,9,45,1223.582412
60,9,46,1222.695433
60,9,47,1217.633619
60,9,48,1224.166029
60,9,49,1218.560948
60,9,50,1214.788168
60,9,51,1374.409228
60,9,52,1374.222456
60,9,53,1225.001230
60,9,54,1207.963352
60,9,55,1224.773396
60,9,56,1374.080645
60,9,57,1213.852814
60,9,58,1212.029114
60,9,59,1377.026352
60,9,60,1385.966339
60,10,1,1375.728003
60,10,2,1374.101585
60,10,3,1218.305009
60,10,4,1215.723395
60,10,5,1375.981078
60,10,6,1223.438563
60,10,7,1216.731176
60,10,8,1374.544202
60,10,9,1224.781513
60,10,10,1218.997172
60,10,11,1217.809784
60,10,12,1375.852268
60,10,13,1222.813719
60,10,14,1220.725607
60,10,15,1217.130554
60,10,16,1218.373048
60,10,17,1210.715075
60,10,18,1219.328376
60,10,19,1372.658323
60,10,20,1210.951617
60,10,21,1209.471206
60,10,22,1216.935938
60,10,23,1218.794365
60,10,24,1214.347455
60,10,25,1225.353768
60,10,26,1217.061142
60,10,27,1208.541867
60,10,28,1208.467215
60,10,29,1221.432977
60,10,30,1216.059599
60,10,31,1219.296963
60,10,32,1373.634040
60,10,33,1213.674671
60,10,34,1221.986904
60,10,35,1217.706685
60,10,36,1210.592266
60,10,37,1213.815724
60,10,38,1225.050167
60,10,39,1375.988692
60,10,40,1202.205035
60,10,41,1212.401784
60,10,42,1212.918522
60,10,43,1384.790097
60,10,44,1229.395741
60,10,45,1217.110572
60,10,46,1215.641127
60,10,47,1207.961371
60,10,48,1212.205710
60,10,49,1213.488562
60,10,50,1378.894516
60,10,51,1221.562700
60,10,52,1216.947282
60,10,53,1218.507982
60,10,54,1216.802022
60,10,55,1205.642098
60,10,56,1217.869343
60,10,57,1380.517631
60,10,58,1222.180411
60,10,59,1218.651390
60,10,60,1208.557308
60,11,1,1388.963389
60,11,2,1384.488364
60,11,3,1375.058328
60,11,4,1214.115871
60,11,5,1377.988984
60,11,6,1219.767696
60,11,7,1219.839262
60,11,8,1378.028478
60,11,9,1221.655977
60,11,10,1219.224009
60,11,11,1207.873000
60,11,12,1212.025136
60,11,13,1211.129178
60,11,14,1220.330088
60,11,15,1211.779951
60,11,16,1213.263229
60,11,17,1221.032564
60,11,18,1211.365004
60,11,19,1211.807101
60,11,20,1217.512706
60,11,21,1211.472220
60,11,22,1216.594674
60,11,23,1207.803409
60,11,24,1204.610629
60,11,25,1219.354369
60,11,26,1377.470284
60,11,27,1221.159687
60,11,28,1207.618835
60,11,29,1378.644493
60,11,30,1221.978925
60,11,31,1214.690216
60,11,32,1207.903943
60,11,33,1216.823639
60,11,34,1207.888954
60,11,35,1228.253743
60,11,36,1210.316896
60,11,37,1222.516846
60,11,38,1211.075537
60,11,39,1211.593222
60,11,40,1208.264065
60,11,41,1376.271750
60,11,42,1377.153998
60,11,43,1379.434208
60,11,44,1204.364295
60,11,45,1379.932464
60,11,46,1377.133029
60,11,47,1390.777449
60,11,48,1377.112537
60,11,49,1219.119236
60,11,50,1217.508696
60,11,51,1377.469620
60,11,52,1377.521521
60,11,53,1213.004940
60,11,54,1388.517650
60,11,55,1373.783320
60,11,56,1375.979899
60,11,57,1398.403393
60,11,58,1393.804924
60,11,59,1206.747851
60,11,60,1221.411540
60,12,1,1210.710845
60,12,2,1218.299404
60,12,3,1376.930527
60,12,4,1401.120343
60,12,5,1379.304889
60,12,6,1393.290263
60,12,7,1234.244931
60,12,8,1216.695711
60,12,9,1221.927349
60,12,10,1377.966951
60,12,11,1211.779565
60,12,12,1220.024720
60,12,13,1209.469048
60,12,14,1239.687751
60,12,15,1218.233772
60,12,16,1374.483952
60,12,17,1217.192618
60,12,18,1379.764747
60,12,19,1376.340036
60,12,20,1215.308748
60,12,21,1393.250976
60,12,22,1225.731553
60,12,23,1377.149874
60,12,24,1215.179303
60,12,25,1210.445471
60,12,26,1375.770299
60,12,27,1217.286281
60,12,28,1374.200070
60,12,29,1386.207552
60,12,30,1376.259955
60,12,31,1218.083807
60,12,32,1395.844991
60,12,33,1387.305215
60,12,34,1381.875874
60,12,35,1377.634950
60,12,36,1214.303710
60,12,37,1221.049091
60,12,38,1214.407905
60,12,39,1376.877978
60,12,40,1381.506879
60,12,41,1217.274920
60,12,42,1213.393728
60,12,43,1236.477140
60,12,44,1222.788468
60,12,45,1399.079433
60,12,46,1379.920787
60,12,47,1393.353608
60,12,48,1215.897187
60,12,49,1219.613641
60,12,50,1222.241876
60,12,51,1223.190245
60,12,52,1378.559312
60,12,53,1225.444565
60,12,54,1223.598521
60,12,55,1387.128049
60,12,56,1224.023883
60,12,57,1247.333422
60,12,58,1223.296442
60,12,59,1241.980513
60,12,60,1379.930160
60,13,1,1215.864527
60,13,2,1220.840627
60,13,3,1221.133663
60,13,4,1211.870514
60,13,5,1226.017436
60,13,6,1214.357913
60,13,7,1372.566010
60,13,8,1370.999975
60,13,9,1222.599220
60,13,10,1209.161392
60,13,11,1374.582215
60,13,12,1218.375013
60,13,13,1214.405247
60,13,14,1212.938082
60,13,15,1217.057995
60,13,16,1207.807493
60,13,17,1379.035796
60,13,18,1226.085480
60,13,19,1385.507326
60,13,20,1386.404280
60,13,21,1226.328268
60,13,22,1207.073840
60,13,23,1213.898326
60,13,24,1388.599271
60,13,25,1218.408482
60,13,26,1390.414868
60,13,27,1387.585436
60,13,28,1389.718761
60,13,29,1392.200412
60,13,30,1218.993923
60,13,31,1392.733156
60,13,32,1212.595293
60,13,33,1222.338675
60,13,34,1388.317478
60,13,35,1235.195700
60,13,36,1223.666655
60,13,37,1219.286570
60,13,38,1235.113156
60,13,39,1386.448399
60,13,40,1389.473055
60,13,41,1389.653912
60,13,42,1390.876397
60,13,43,1210.399696
60,13,44,1230.929461
60,13,45,1395.514521
60,13,46,1386.903241
60,13,47,1385.203577
60,13,48,1213.382084
60,13,49,1212.986595
60,13,50,1211.179810
60,13,51,1375.613715
60,13,52,1205.830764
60,13,53,1376.785685
60,13,54,1210.307781
60,13,55,1214.730495
60,13,56,1217.186572
60,13,57,1389.629248
60,13,58,1207.510940
60,13,59,1220.828360
60,13,60,1220.144885
60,14,1,1223.153945
60,14,2,1210.255356
60,14,3,1209.503025
60,14,4,1381.883584
60,14,5,1232.343939
60,14,6,1209.430729
60,14,7,1218.142782
60,14,8,1213.730333
60,14,9,1387.492229
60,14,10,1215.092156
60,14,11,1213.544781
60,14,12,1214.798493
60,14,13,1382.640414
60,14,14,1374.417262
60,14,15,1376.944693
60,14,16,1219.288689
60,14,17,1212.804045
60,14,18,1212.206625
60,14,19,1209.925656
60,14,20,1224.743834
60,14,21,1215.798784
60,14,22,1211.124050
60,14,23,1384.201897
60,14,24,1214.483438
60,14,25,1223.685125
60,14,26,1211.948566
60,14,27,1224.131862
60,14,28,1385.289271
60,14,29,1214.289706
60,14,30,1221.069945
60,14,31,1222.885020
60,14,32,1211.487281
60,14,33,1217.566118
60,14,34,1222.283837
60,14,35,1215.952872
60,14,36,1209.861167
60,14,37,1214.939913
60,14,38,1218.169143
60,14,39,1210.584669
60,14,40,1220.442927
60,14,41,1216.090522
60,14,42,1222.906247
60,14,43,1207.264303
60,14,44,1211.367949
60,14,45,1213.579165
60,14,46,1216.624483
60,14,47,1212.913635
60,14,48,1383.339294
60,14,49,1215.897706
60,14,50,1223.713256
60,14,51,1221.216764
60,14,52,1213.153612
60,14,53,1223.975950
60,14,54,1384.803359
60,14,55,1382.050471
60,14,56,1213.266951
60,14,57,1212.605859
60,14,58,1230.164585
60,14,59,1210.010880
60,14,60,1381.618041
60,15,1,1216.144358
60,15,2,1214.803047
60,15,3,1211.433063
60,15,4,1221.915124
60,15,5,1224.585637
60,15,6,1387.522558
60,15,7,1380.048453
60,15,8,1214.441565
60,15,9,1214.081423
60,15,10,1215.178298
60,15,11,1214.409636
60,15,12,1225.111380
60,15,13,1217.327808
60,15,14,1218.329151
60,15,15,1225.408484
60,15,16,1219.817251
60,15,17,1220.255845
60,15,18,1377.393176
60,15,19,1212.544737
60,15,20,1216.651445
60,15,21,1384.663178
60,15,22,1213.347525
60,15,23,1218.837339
60,15,24,1384.694801
60,15,25,1212.372633
60,15,26,1388.179567
60,15,27,1213.284237
60,15,28,1213.874335
60,15,29,1222.341421
60,15,30,1226.029387
60,15,31,1387.493838
60,15,32,1383.883800
60,15,33,1210.664605
60,15,34,1224.718268
60,15,35,1249.001573
60,15,36,1224.248398
60,15,37,1382.673940
60,15,38,1214.129658
60,15,39,1385.165917
60,15,40,1206.203663
60,15,41,1223.812601
60,15,42,1213.791018
60,15,43,1214.331236
60,15,44,1211.183108
60,15,45,1214.782993
60,15,46,1211.440610
60,15,47,1226.379582
60,15,48,1219.815316
60,15,49,1228.981256
60,15,50,1225.199424
60,15,51,1240.257779
60,15,52,1218.260475
60,15,53,1389.644324
60,15,54,1213.262245
60,15,55,1212.521799
60,15,56,1383.894671
60,15,57,1222.583090
60,15,58,1228.446366
60,15,59,1234.117046
60,15,60,1209.460293
60,16,1,1215.366657
60,16,2,1214.306601
60,16,3,1215.763411
60,16,4,1222.882762
60,16,5,1223.599272
60,16,6,1212.439588
60,16,7,1242.903564
60,16,8,1216.359931
60,16,9,1229.034039
60,16,10,1210.879790
60,16,11,1220.121455
60,16,12,1380.444811
60,16,13,1381.947413
60,16,14,1383.140361
60,16,15,1218.683737
60,16,16,1233.609784
60,16,17,1214.750099
60,16,18,1228.371289
60,16,19,1243.466586
60,16,20,1230.189024
60,16,21,1380.250452
60,16,22,1215.011327
60,16,23,1386.949199
60,16,24,1225.696360
60,16,25,1224.990579
60,16,26,1238.971100
60,16,27,1381.925272
60,16,28,1375.927143
60,16,29,1378.080698
60,16,30,1226.025910
60,16,31,1220.503963
60,16,32,1378.940085
60,16,33,1377.522633
60,16,34,1223.124311
60,16,35,1225.688679
60,16,36,1229.302064
60,16,37,1378.241946
60,16,38,1378.071933
60,16,39,1349.119096
60,16,40,1222.758578
60,16,41,1380.616027
60,16,42,1214.838998
60,16,43,1213.314385
60,16,44,1376.656186
60,16,45,1379.957859
60,16,46,1382.455128
60,16,47,1215.688762
60,16,48,1389.824246
60,16,49,1382.712854
60,16,50,1381.440305
60,16,51,1377.797303
60,16,52,1214.018002
60,16,53,1221.799841
60,16,54,1383.461017
60,16,55,1381.541503
60,16,56,1217.767637
60,16,57,1219.612551
60,16,58,1386.158057
60,16,59,1215.033708
60,16,60,1380.404299
60,17,1,1217.236729
60,17,2,1219.865663
60,17,3,1224.152766
60,17,4,1379.389674
60,17,5,1214.611054
60,17,6,1225.103722
60,17,7,1225.455445
60,17,8,1213.703486
60,17,9,1214.760315
60,17,10,1228.776665
60,17,11,1227.872327
60,17,12,1225.888566
60,17,13,1224.655912
60,17,14,1227.863494
60,17,15,1396.575396
60,17,16,1222.701829
60,17,17,1224.541075
60,17,18,1228.469192
60,17,19,1224.117665
60,17,20,1214.380557
60,17,21,1228.280632
60,17,22,1225.102324
60,17,23,1234.411590
60,17,24,1224.551079
60,17,25,1228.588855
60,17,26,1217.078663
60,17,27,1213.018169
60,17,28,1215.664282
60,17,29,1382.108343
60,17,30,1219.858531
60,17,31,1228.699496
60,17,32,1381.798854
60,17,33,1224.903520
60,17,34,1350.702351
60,17,35,1397.305834
60,17,36,1217.515205
60,17,37,1386.005674
60,17,38,1389.272818
60,17,39,1387.566408
60,17,40,1383.943848
60,17,41,1389.632328
60,17,42,1215.886383
60,17,43,1391.140837
60,17,44,1220.703437
60,17,45,1211.998767
60,17,46,1394.699808
60,17,47,1226.062270
60,17,48,1217.184874
60,17,49,1217.475832
60,17,50,1388.319517
60,17,51,1388.915058
60,17,52,1222.215004
60,17,53,1388.566782
60,17,54,1385.217853
60,17,55,1217.008732
60,17,56,1214.918731
60,17,57,1374.232948
60,17,58,1218.974974
60,17,59,1214.681648
60,17,60,1222.554073
60,18,1,1216.700490
60,18,2,1231.206240
60,18,3,1232.668930
60,18,4,1229.163074
60,18,5,1230.944065
60,18,6,1217.409452
60,18,7,1385.728183
60,18,8,1213.292871
60,18,9,1384.073498
60,18,10,1216.229084
60,18,11,1213.140117
60,18,12,1219.510706
60,18,13,1228.802539
60,18,14,1391.754518
